order_date,category,units_sold,inventory_on_hand,unit_price,injected_anomaly
2025-03-31,Furniture,129,364,391.85,
2025-04-01,Furniture,184,453,410.09,
2025-04-02,Furniture,182,462,409.52,
2025-04-03,Furniture,179,471,408.96,
2025-04-04,Furniture,171,430,407.85,
2025-04-05,Furniture,162,389,406.73,
2025-04-06,Furniture,154,348,405.62,
2025-04-07,Furniture,151,277,393.32,
2025-04-08,Furniture,168,396,405.12,
2025-04-09,Furniture,184,516,416.93,
2025-04-10,Furniture,167,475,394.05,
2025-04-11,Furniture,162,357,387.3,
2025-04-12,Furniture,158,239,380.56,
2025-04-13,Furniture,153,349,402.04,
2025-04-14,Furniture,160,323,413.35,
2025-04-15,Furniture,183,359,395.57,
2025-04-16,Furniture,174,395,410.33,
2025-04-17,Furniture,164,417,384.85,
2025-04-18,Furniture,147,341,391.8,
2025-04-19,Furniture,137,247,399.14,
2025-04-20,Furniture,132,207,404.01,
2025-04-21,Furniture,152,389,408.88,
2025-04-22,Furniture,171,534,398.87,
2025-04-23,Furniture,190,349,385.58,
2025-04-24,Furniture,158,324,399.42,
2025-04-25,Furniture,127,299,413.25,
2025-04-26,Furniture,117,191,405.74,
2025-04-27,Furniture,140,244,410.55,
2025-04-28,Furniture,123,188,402.85,
2025-04-29,Furniture,160,416,402.63,
2025-04-30,Furniture,176,353,385.15,
2025-05-01,Furniture,132,278,412.48,
2025-05-02,Furniture,124,186,414.97,
2025-05-03,Furniture,131,246,414.68,
2025-05-04,Furniture,138,305,414.38,
2025-05-05,Furniture,151,240,383.5,
2025-05-06,Furniture,180,470,400.51,
2025-05-07,Furniture,181,492,387.69,
2025-05-08,Furniture,173,370,415.84,
2025-05-09,Furniture,130,277,404.8,
2025-05-10,Furniture,131,322,414.68,
2025-05-11,Furniture,131,366,408.94,
2025-05-12,Furniture,139,319,413.43,
2025-05-13,Furniture,163,403,403.2,
2025-05-14,Furniture,185,406,394.44,
2025-05-15,Furniture,170,326,385.68,
2025-05-16,Furniture,146,226,400.72,
2025-05-17,Furniture,121,315,392.53,
2025-05-18,Furniture,131,242,389.25,
2025-05-19,Furniture,133,366,404.55,
2025-05-20,Furniture,164,252,399.83,
2025-05-21,Furniture,158,327,408.58,
2025-05-22,Furniture,152,402,417.34,
2025-05-23,Furniture,10,29,413.72,drop
2025-05-24,Furniture,125,252,407.25,
2025-05-25,Furniture,131,241,416.93,
2025-05-26,Furniture,150,289,417.52,
2025-05-27,Furniture,162,396,409.16,
2025-05-28,Furniture,173,503,400.8,
2025-05-29,Furniture,160,465,382.58,
2025-05-30,Furniture,124,340,395.88,
2025-05-31,Furniture,125,201,416.02,
2025-06-01,Furniture,126,200,400.65,
2025-06-02,Furniture,132,199,398.84,
2025-06-03,Furniture,146,250,391.04,
2025-06-04,Furniture,160,302,383.25,
2025-06-05,Furniture,167,500,403.24,
2025-06-06,Furniture,119,355,390.9,
2025-06-07,Furniture,127,190,407.76,
2025-06-08,Furniture,116,259,380.26,
2025-06-09,Furniture,134,254,411.03,
2025-06-10,Furniture,150,306,396.19,
2025-06-11,Furniture,140,279,405.89,
2025-06-12,Furniture,130,260,396.24,
2025-06-13,Furniture,120,241,386.59,
2025-06-14,Furniture,126,285,408.02,
2025-06-15,Furniture,131,245,418.77,
2025-06-16,Furniture,137,221,394.46,
2025-06-17,Furniture,158,461,400.32,
2025-06-18,Furniture,149,428,386.0,
2025-06-19,Furniture,140,273,414.15,
2025-06-20,Furniture,105,207,396.78,
2025-06-21,Furniture,110,278,413.3,
2025-06-22,Furniture,114,196,400.47,
2025-06-23,Furniture,118,210,409.74,
2025-06-24,Furniture,140,271,417.09,
2025-06-25,Furniture,135,233,416.58,
2025-06-26,Furniture,130,195,416.07,
2025-06-27,Furniture,104,266,394.63,
2025-06-28,Furniture,101,243,415.62,
2025-06-29,Furniture,108,265,393.96,
2025-06-30,Furniture,114,305,381.32,
2023-01-02,Groceries,511,1338,8.43,
2023-01-03,Groceries,559,1040,8.55,
2023-01-04,Groceries,624,1333,8.46,
2023-01-05,Groceries,587,1306,8.43,
2023-01-06,Groceries,550,1280,8.39,
2023-01-07,Groceries,513,1254,8.36,
2023-01-08,Groceries,476,1227,8.32,
2023-01-09,Groceries,534,1241,8.82,
2023-01-10,Groceries,520,1254,8.59,
2023-01-11,Groceries,709,2072,8.23,
2023-01-12,Groceries,624,1440,8.48,
2023-01-13,Groceries,459,1200,8.87,
2023-01-14,Groceries,516,1440,8.91,
2023-01-15,Groceries,585,900,8.26,
2023-01-16,Groceries,566,1675,8.58,
2023-01-17,Groceries,655,1744,8.1,
2023-01-18,Groceries,684,1175,8.52,
2023-01-19,Groceries,620,1633,8.72,
2023-01-20,Groceries,511,1492,8.6,
2023-01-21,Groceries,536,1350,8.26,
2023-01-22,Groceries,560,1088,8.49,
2023-01-23,Groceries,666,1762,8.28,
2023-01-24,Groceries,745,1787,8.07,
2023-01-25,Groceries,667,1820,8.76,
2023-01-26,Groceries,656,1950,8.14,
2023-01-27,Groceries,541,968,8.91,
2023-01-28,Groceries,564,1560,8.79,
2023-01-29,Groceries,575,876,8.5,
2023-01-30,Groceries,616,1523,8.31,
2023-01-31,Groceries,727,1486,8.87,
2023-02-01,Groceries,696,1641,8.46,
2023-02-02,Groceries,637,1495,8.77,
2023-02-03,Groceries,648,1209,8.54,
2023-02-04,Groceries,563,1357,8.5,
2023-02-05,Groceries,688,1758,8.7,
2023-02-06,Groceries,631,1503,8.27,
2023-02-07,Groceries,598,1417,8.54,
2023-02-08,Groceries,711,1331,8.71,
2023-02-09,Groceries,690,1430,8.8,
2023-02-10,Groceries,636,1494,8.67,
2023-02-11,Groceries,583,1557,8.54,
2023-02-12,Groceries,621,1621,8.46,
2023-02-13,Groceries,676,1903,8.54,
2023-02-14,Groceries,731,2185,8.62,
2023-02-15,Groceries,710,1719,8.57,
2023-02-16,Groceries,673,1313,8.48,
2023-02-17,Groceries,545,874,8.79,
2023-02-18,Groceries,555,904,8.77,
2023-02-19,Groceries,642,1265,8.4,
2023-02-20,Groceries,709,1550,8.7,
2023-02-21,Groceries,816,2143,8.41,
2023-02-22,Groceries,194,337,8.45,drop
2023-02-23,Groceries,672,1763,8.85,
2023-02-24,Groceries,36,68,8.1,drop
2023-02-25,Groceries,589,1116,8.89,
2023-02-26,Groceries,596,1059,8.89,
2023-02-27,Groceries,604,1002,8.45,
2023-02-28,Groceries,795,1339,8.87,
2023-03-01,Groceries,857,1604,8.27,
2023-03-02,Groceries,855,1641,8.27,
2023-03-03,Groceries,853,1678,8.28,
2023-03-04,Groceries,851,1715,8.28,
2023-03-05,Groceries,848,1753,8.28,
2023-03-06,Groceries,846,1790,8.28,
2023-03-07,Groceries,844,1827,8.29,
2023-03-08,Groceries,842,1864,8.29,
2023-03-09,Groceries,830,2441,8.47,
2023-03-10,Groceries,616,1858,8.8,
2023-03-11,Groceries,580,1274,8.17,
2023-03-12,Groceries,654,1318,8.17,
2023-03-13,Groceries,649,1563,8.18,
2023-03-14,Groceries,767,2160,8.14,
2023-03-15,Groceries,827,2078,8.39,
2023-03-16,Groceries,759,2003,8.25,
2023-03-17,Groceries,614,1150,8.4,
2023-03-18,Groceries,614,1015,8.8,
2023-03-19,Groceries,680,1328,8.74,
2023-03-20,Groceries,2439,6112,8.72,spike
2023-03-21,Groceries,782,4149,8.32,
2023-03-22,Groceries,888,2186,8.3,
2023-03-23,Groceries,832,2336,8.19,
2023-03-24,Groceries,599,1106,8.75,
2023-03-25,Groceries,615,1362,8.59,
2023-03-26,Groceries,651,1176,8.53,
2023-03-27,Groceries,730,1256,8.5,
2023-03-28,Groceries,868,1337,8.16,
2023-03-29,Groceries,892,2565,8.3,
2023-03-30,Groceries,799,2393,8.79,
2023-03-31,Groceries,631,1199,8.61,
2023-04-01,Groceries,552,1448,8.81,
2023-04-02,Groceries,644,1460,8.61,
2023-04-03,Groceries,638,1472,8.26,
2023-04-04,Groceries,835,1953,8.53,
2023-04-05,Groceries,815,2081,8.28,
2023-04-06,Groceries,761,2172,8.53,
2023-04-07,Groceries,585,1666,8.66,
2023-04-08,Groceries,574,1528,8.5,
2023-04-09,Groceries,564,1390,8.35,
2023-04-10,Groceries,727,1489,8.26,
2023-04-11,Groceries,890,1587,8.18,
2023-04-12,Groceries,797,1327,8.45,
2023-04-13,Groceries,709,1650,8.1,
2023-04-14,Groceries,622,1503,8.65,
2023-04-15,Groceries,613,1347,8.74,
2023-04-16,Groceries,608,1267,8.57,
2023-04-17,Groceries,677,1341,8.23,
2023-04-18,Groceries,831,2203,8.46,
2023-04-19,Groceries,848,1397,8.44,
2023-04-20,Groceries,689,1430,8.39,
2023-04-21,Groceries,633,1884,8.73,
2023-04-22,Groceries,659,1639,8.38,
2023-04-23,Groceries,652,1305,8.29,
2023-04-24,Groceries,677,1344,8.2,
2023-04-25,Groceries,815,2435,8.35,
2023-04-26,Groceries,811,2111,8.33,
2023-04-27,Groceries,653,1562,8.31,
2023-04-28,Groceries,583,1657,8.68,
2023-04-29,Groceries,546,831,8.43,
2023-04-30,Groceries,716,1732,8.55,
2023-05-01,Groceries,616,1773,8.14,
2023-05-02,Groceries,620,1698,8.36,
2023-05-03,Groceries,623,1624,8.58,
2023-05-04,Groceries,627,1267,8.51,
2023-05-05,Groceries,630,1659,8.18,
2023-05-06,Groceries,604,1565,8.41,
2023-05-07,Groceries,579,1471,8.65,
2023-05-08,Groceries,688,1684,8.54,
2023-05-09,Groceries,796,1898,8.44,
2023-05-10,Groceries,756,1944,8.44,
2023-05-11,Groceries,716,1991,8.44,
2023-05-12,Groceries,626,1110,8.46,
2023-05-13,Groceries,536,1417,8.22,
2023-05-14,Groceries,555,1542,8.88,
2023-05-15,Groceries,632,1390,8.38,
2023-05-16,Groceries,709,1546,8.09,
2023-05-17,Groceries,797,2296,8.45,
2023-05-18,Groceries,677,1922,8.1,
2023-05-19,Groceries,472,813,8.36,
2023-05-20,Groceries,556,1080,8.14,
2023-05-21,Groceries,631,1346,8.78,
2023-05-22,Groceries,642,1613,8.75,
2023-05-23,Groceries,775,1542,8.47,
2023-05-24,Groceries,799,1470,8.54,
2023-05-25,Groceries,722,1533,8.6,
2023-05-26,Groceries,502,1244,8.66,
2023-05-27,Groceries,486,1005,8.69,
2023-05-28,Groceries,597,1167,8.48,
2023-05-29,Groceries,595,1440,8.53,
2023-05-30,Groceries,757,1713,8.49,
2023-05-31,Groceries,727,1852,8.77,
2023-06-01,Groceries,461,799,8.3,
2023-06-02,Groceries,480,1230,8.23,
2023-06-03,Groceries,595,1335,8.5,
2023-06-04,Groceries,568,900,8.11,
2023-06-05,Groceries,550,1545,8.52,
2023-06-06,Groceries,600,1574,8.54,
2023-06-07,Groceries,650,1602,8.72,
2023-06-08,Groceries,645,1082,8.37,
2023-06-09,Groceries,600,1004,8.44,
2023-06-10,Groceries,556,927,8.52,
2023-06-11,Groceries,549,1266,8.63,
2023-06-12,Groceries,596,1692,8.52,
2023-06-13,Groceries,681,1686,8.38,
2023-06-14,Groceries,656,1417,8.81,
2023-06-15,Groceries,630,1683,8.13,
2023-06-16,Groceries,489,1265,8.5,
2023-06-17,Groceries,548,823,8.12,
2023-06-18,Groceries,540,1621,8.76,
2023-06-19,Groceries,560,1263,8.17,
2023-06-20,Groceries,616,1606,8.34,
2023-06-21,Groceries,671,1950,8.52,
2023-06-22,Groceries,593,1090,8.69,
2023-06-23,Groceries,465,1150,8.57,
2023-06-24,Groceries,522,1293,8.71,
2023-06-25,Groceries,528,999,8.62,
2023-06-26,Groceries,518,1248,8.83,
2023-06-27,Groceries,164,414,8.86,drop
2023-06-28,Groceries,641,1407,8.52,
2023-06-29,Groceries,651,1643,8.17,
2023-06-30,Groceries,489,1452,8.25,
2023-07-01,Groceries,456,1563,8.61,
2023-07-02,Groceries,574,1675,8.59,
2023-07-03,Groceries,692,1786,8.57,
2023-07-04,Groceries,640,1041,8.18,
2023-07-05,Groceries,589,1127,8.18,
2023-07-06,Groceries,538,1212,8.18,
2023-07-07,Groceries,487,1298,8.18,
2023-07-08,Groceries,494,932,8.55,
2023-07-09,Groceries,499,1456,8.07,
2023-07-10,Groceries,548,714,8.66,
2023-07-11,Groceries,580,1207,8.46,
2023-07-12,Groceries,590,933,8.83,
2023-07-13,Groceries,598,1229,8.37,
2023-07-14,Groceries,523,1120,8.84,
2023-07-15,Groceries,448,1072,8.09,
2023-07-16,Groceries,460,1364,8.91,
2023-07-17,Groceries,481,976,8.83,
2023-07-18,Groceries,623,1329,8.17,
2023-07-19,Groceries,614,1781,8.8,
2023-07-20,Groceries,549,1246,8.33,
2023-07-21,Groceries,420,661,8.28,
2023-07-22,Groceries,409,1116,8.55,
2023-07-23,Groceries,404,962,8.87,
2023-07-24,Groceries,463,942,8.75,
2023-07-25,Groceries,545,1147,8.07,
2023-07-26,Groceries,548,1178,8.61,
2023-07-27,Groceries,490,1294,8.32,
2023-07-28,Groceries,390,701,8.28,
2023-07-29,Groceries,436,1224,8.2,
2023-07-30,Groceries,412,1252,8.23,
2023-07-31,Groceries,439,1279,8.73,
2023-08-01,Groceries,601,1204,8.77,
2023-08-02,Groceries,571,1257,8.89,
2023-08-03,Groceries,553,1214,8.75,
2023-08-04,Groceries,535,1170,8.62,
2023-08-05,Groceries,401,819,8.36,
2023-08-06,Groceries,413,829,8.58,
2023-08-07,Groceries,486,1038,8.42,
2023-08-08,Groceries,559,1247,8.26,
2023-08-09,Groceries,519,1230,8.54,
2023-08-10,Groceries,479,1213,8.82,
2023-08-11,Groceries,390,1148,8.83,
2023-08-12,Groceries,342,906,8.53,
2023-08-13,Groceries,389,744,8.24,
2023-08-14,Groceries,385,581,8.65,
2023-08-15,Groceries,541,1565,8.78,
2023-08-16,Groceries,578,1547,8.91,
2023-08-17,Groceries,449,806,8.37,
2023-08-18,Groceries,420,1092,8.68,
2023-08-19,Groceries,390,616,8.66,
2023-08-20,Groceries,384,981,8.6,
2023-08-21,Groceries,440,1052,8.45,
2023-08-22,Groceries,496,846,8.23,
2023-08-23,Groceries,505,762,8.87,
2023-08-24,Groceries,412,758,8.39,
2023-08-25,Groceries,353,753,8.57,
2023-08-26,Groceries,369,1098,8.9,
2023-08-27,Groceries,390,1103,8.62,
2023-08-28,Groceries,396,618,8.4,
2023-08-29,Groceries,513,945,8.79,
2023-08-30,Groceries,447,1029,8.69,
2023-08-31,Groceries,2403,5772,8.48,spike
2023-09-01,Groceries,311,807,8.26,
2023-09-02,Groceries,363,599,8.61,
2023-09-03,Groceries,366,1093,8.38,
2023-09-04,Groceries,390,956,8.36,
2023-09-05,Groceries,414,819,8.35,
2023-09-06,Groceries,495,1244,8.33,
2023-09-07,Groceries,430,806,8.69,
2023-09-08,Groceries,343,781,8.12,
2023-09-09,Groceries,354,744,8.41,
2023-09-10,Groceries,330,931,8.71,
2023-09-11,Groceries,397,659,8.78,
2023-09-12,Groceries,427,1162,8.78,
2023-09-13,Groceries,478,927,8.55,
2023-09-14,Groceries,439,1174,8.5,
2023-09-15,Groceries,384,758,8.07,
2023-09-16,Groceries,349,526,8.39,
2023-09-17,Groceries,333,679,8.84,
2023-09-18,Groceries,377,861,8.22,
2023-09-19,Groceries,453,832,8.61,
2023-09-20,Groceries,441,967,8.83,
2023-09-21,Groceries,387,951,8.47,
2023-09-22,Groceries,315,866,8.72,
2023-09-23,Groceries,328,659,8.21,
2023-09-24,Groceries,356,961,8.08,
2023-09-25,Groceries,390,771,8.5,
2023-09-26,Groceries,1450,2605,8.19,spike
2023-09-27,Groceries,481,1074,8.53,
2023-09-28,Groceries,414,1214,8.66,
2023-09-29,Groceries,313,883,8.39,
2023-09-30,Groceries,370,983,8.42,
2023-10-01,Groceries,428,1082,8.45,
2023-10-02,Groceries,485,1182,8.48,
2023-10-03,Groceries,424,760,8.83,
2023-10-04,Groceries,578,1454,8.44,
2023-10-05,Groceries,624,1734,8.54,
2023-10-06,Groceries,358,902,8.82,
2023-10-07,Groceries,368,830,8.7,
2023-10-08,Groceries,378,757,8.58,
2023-10-09,Groceries,420,580,8.69,
2023-10-10,Groceries,462,863,8.47,
2023-10-11,Groceries,552,1066,8.28,
2023-10-12,Groceries,643,1270,8.09,
2023-10-13,Groceries,322,964,8.1,
2023-10-14,Groceries,305,731,8.39,
2023-10-15,Groceries,332,704,8.32,
2023-10-16,Groceries,360,677,8.26,
2023-10-17,Groceries,431,762,8.17,
2023-10-18,Groceries,467,818,8.79,
2023-10-19,Groceries,430,1164,8.12,
2023-10-20,Groceries,394,986,8.19,
2023-10-21,Groceries,357,1047,8.46,
2023-10-22,Groceries,354,880,8.37,
2023-10-23,Groceries,429,713,8.45,
2023-10-24,Groceries,497,846,8.1,
2023-10-25,Groceries,451,980,8.4,
2023-10-26,Groceries,419,1227,8.12,
2023-10-27,Groceries,330,722,8.49,
2023-10-28,Groceries,359,1008,8.86,
2023-10-29,Groceries,340,979,8.66,
2023-10-30,Groceries,439,708,8.25,
2023-10-31,Groceries,538,1584,8.29,
2023-11-01,Groceries,770,1881,8.63,
2023-11-02,Groceries,624,949,8.65,
2023-11-03,Groceries,478,843,8.78,
2023-11-04,Groceries,525,894,8.51,
2023-11-05,Groceries,525,1080,8.73,
2023-11-06,Groceries,568,1172,8.1,
2023-11-07,Groceries,634,1350,8.67,
2023-11-08,Groceries,736,1146,8.65,
2023-11-09,Groceries,691,1047,8.22,
2023-11-10,Groceries,472,844,8.59,
2023-11-11,Groceries,538,1199,8.78,
2023-11-12,Groceries,502,1224,8.75,
2023-11-13,Groceries,558,1669,8.26,
2023-11-14,Groceries,672,1409,8.19,
2023-11-15,Groceries,722,1732,8.4,
2023-11-16,Groceries,659,1651,8.18,
2023-11-17,Groceries,499,1336,8.65,
2023-11-18,Groceries,533,1010,8.55,
2023-11-19,Groceries,605,1502,8.14,
2023-11-20,Groceries,578,1451,8.21,
2023-11-21,Groceries,690,1319,8.67,
2023-11-22,Groceries,802,2228,8.1,
2023-11-23,Groceries,617,1241,8.56,
2023-11-24,Groceries,576,1468,8.42,
2023-11-25,Groceries,536,929,8.55,
2023-11-26,Groceries,595,1409,8.82,
2023-11-27,Groceries,593,1537,8.68,
2023-11-28,Groceries,789,2298,8.7,
2023-11-29,Groceries,782,1680,8.35,
2023-11-30,Groceries,666,1364,8.33,
2023-12-01,Groceries,575,1245,8.64,
2023-12-02,Groceries,573,1107,8.74,
2023-12-03,Groceries,593,1306,8.84,
2023-12-04,Groceries,666,1614,8.86,
2023-12-05,Groceries,738,1922,8.89,
2023-12-06,Groceries,806,2382,8.85,
2023-12-07,Groceries,711,1921,8.5,
2023-12-08,Groceries,616,1460,8.16,
2023-12-09,Groceries,665,1530,8.52,
2023-12-10,Groceries,387,1047,8.65,
2023-12-11,Groceries,705,1403,8.57,
2023-12-12,Groceries,773,1659,8.41,
2023-12-13,Groceries,775,1875,8.4,
2023-12-14,Groceries,711,1809,8.68,
2023-12-15,Groceries,675,1759,8.61,
2023-12-16,Groceries,639,1708,8.54,
2023-12-17,Groceries,607,1658,8.56,
2023-12-18,Groceries,717,1773,8.57,
2023-12-19,Groceries,828,2413,8.57,
2023-12-20,Groceries,862,1348,8.59,
2023-12-21,Groceries,697,1842,8.9,
2023-12-22,Groceries,1527,3508,8.19,
2023-12-23,Groceries,2357,5175,8.75,spike
2023-12-24,Groceries,1524,3148,8.79,
2023-12-25,Groceries,690,1120,8.83,
2023-12-26,Groceries,877,1381,8.37,
2023-12-27,Groceries,843,2433,8.83,
2023-12-28,Groceries,809,1268,8.58,
2023-12-29,Groceries,644,968,8.7,
2023-12-30,Groceries,631,1263,8.81,
2023-12-31,Groceries,718,1817,8.55,
2024-01-01,Groceries,567,901,8.14,
2024-01-02,Groceries,580,922,8.35,
2024-01-03,Groceries,593,943,8.56,
2024-01-04,Groceries,654,1065,8.58,
2024-01-05,Groceries,436,1263,8.57,
2024-01-06,Groceries,482,1104,8.32,
2024-01-07,Groceries,528,946,8.07,
2024-01-08,Groceries,535,1380,8.89,
2024-01-09,Groceries,619,1558,8.7,
2024-01-10,Groceries,703,1737,8.52,
2024-01-11,Groceries,643,1642,8.59,
2024-01-12,Groceries,531,1547,8.65,
2024-01-13,Groceries,511,1156,8.67,
2024-01-14,Groceries,491,764,8.69,
2024-01-15,Groceries,514,1487,8.57,
2024-01-16,Groceries,719,1917,8.1,
2024-01-17,Groceries,704,1486,8.86,
2024-01-18,Groceries,613,1612,8.49,
2024-01-19,Groceries,513,997,8.12,
2024-01-20,Groceries,536,1565,8.48,
2024-01-21,Groceries,556,954,8.38,
2024-01-22,Groceries,590,1691,8.55,
2024-01-23,Groceries,745,1904,8.2,
2024-01-24,Groceries,776,1417,8.62,
2024-01-25,Groceries,670,1881,8.07,
2024-01-26,Groceries,1534,2657,8.49,spike
2024-01-27,Groceries,507,1319,8.08,
2024-01-28,Groceries,601,1150,8.88,
2024-01-29,Groceries,626,1389,8.7,
2024-01-30,Groceries,651,1628,8.52,
2024-01-31,Groceries,730,1502,8.65,
2024-02-01,Groceries,644,1531,8.58,
2024-02-02,Groceries,531,1222,8.33,
2024-02-03,Groceries,554,1133,8.57,
2024-02-04,Groceries,610,1082,8.65,
2024-02-05,Groceries,634,1173,8.86,
2024-02-06,Groceries,691,1813,8.51,
2024-02-07,Groceries,738,1755,8.46,
2024-02-08,Groceries,688,1284,8.37,
2024-02-09,Groceries,569,1615,8.59,
2024-02-10,Groceries,523,1161,8.32,
2024-02-11,Groceries,562,1354,8.53,
2024-02-12,Groceries,676,1094,8.49,
2024-02-13,Groceries,746,1198,8.45,
2024-02-14,Groceries,848,1301,8.64,
2024-02-15,Groceries,700,1294,8.39,
2024-02-16,Groceries,551,1287,8.14,
2024-02-17,Groceries,621,1859,8.45,
2024-02-18,Groceries,641,1380,8.82,
2024-02-19,Groceries,701,1239,8.07,
2024-02-20,Groceries,760,1776,8.46,
2024-02-21,Groceries,820,2312,8.84,
2024-02-22,Groceries,691,1772,8.71,
2024-02-23,Groceries,615,1232,8.61,
2024-02-24,Groceries,573,1482,8.28,
2024-02-25,Groceries,614,1263,8.9,
2024-02-26,Groceries,654,1509,8.08,
2024-02-27,Groceries,732,1756,8.4,
2024-02-28,Groceries,810,2002,8.72,
2024-02-29,Groceries,766,2132,8.17,
2024-03-01,Groceries,560,1022,8.48,
2024-03-02,Groceries,628,1190,8.85,
2024-03-03,Groceries,588,1037,8.61,
2024-03-04,Groceries,796,1492,8.66,
2024-03-05,Groceries,611,1631,8.44,
2024-03-06,Groceries,540,1439,8.51,
2024-03-07,Groceries,470,1248,8.59,
2024-03-08,Groceries,399,1056,8.66,
2024-03-09,Groceries,516,1269,8.52,
2024-03-10,Groceries,634,1482,8.37,
2024-03-11,Groceries,688,1293,8.22,
2024-03-12,Groceries,806,1797,8.1,
2024-03-13,Groceries,917,1420,8.79,
2024-03-14,Groceries,760,1371,8.43,
2024-03-15,Groceries,602,1739,8.83,
2024-03-16,Groceries,582,1325,8.46,
2024-03-17,Groceries,562,911,8.08,
2024-03-18,Groceries,665,1938,8.56,
2024-03-19,Groceries,762,1749,8.88,
2024-03-20,Groceries,772,2271,8.12,
2024-03-21,Groceries,811,1982,8.22,
2024-03-22,Groceries,599,1149,8.08,
2024-03-23,Groceries,584,1179,8.58,
2024-03-24,Groceries,630,1610,8.13,
2024-03-25,Groceries,676,1469,8.41,
2024-03-26,Groceries,857,2379,8.33,
2024-03-27,Groceries,781,1788,8.63,
2024-03-28,Groceries,705,1198,8.11,
2024-03-29,Groceries,668,1246,8.2,
2024-03-30,Groceries,632,1293,8.3,
2024-03-31,Groceries,652,1438,8.61,
2024-04-01,Groceries,697,1583,8.17,
2024-04-02,Groceries,885,1890,8.75,
2024-04-03,Groceries,818,1643,8.48,
2024-04-04,Groceries,751,1396,8.22,
2024-04-05,Groceries,618,1601,8.66,
2024-04-06,Groceries,698,1811,8.31,
2024-04-07,Groceries,609,1003,8.83,
2024-04-08,Groceries,669,1685,8.5,
2024-04-09,Groceries,622,1446,8.38,
2024-04-10,Groceries,820,1245,8.72,
2024-04-11,Groceries,701,1693,8.8,
2024-04-12,Groceries,599,1087,8.79,
2024-04-13,Groceries,603,1405,8.75,
2024-04-14,Groceries,735,2071,8.53,
2024-04-15,Groceries,676,1763,8.72,
2024-04-16,Groceries,724,2036,8.19,
2024-04-17,Groceries,893,1432,8.36,
2024-04-18,Groceries,736,1246,8.75,
2024-04-19,Groceries,549,1330,8.34,
2024-04-20,Groceries,609,1672,8.73,
2024-04-21,Groceries,647,1171,8.14,
2024-04-22,Groceries,572,989,8.41,
2024-04-23,Groceries,679,1212,8.32,
2024-04-24,Groceries,786,1434,8.22,
2024-04-25,Groceries,725,1358,8.79,
2024-04-26,Groceries,601,1412,8.57,
2024-04-27,Groceries,633,1892,8.6,
2024-04-28,Groceries,603,1150,8.47,
2024-04-29,Groceries,646,1835,8.86,
2024-04-30,Groceries,760,1833,8.89,
2024-05-01,Groceries,862,2065,8.59,
2024-05-02,Groceries,844,2008,8.5,
2024-05-03,Groceries,827,1939,8.43,
2024-05-04,Groceries,738,1929,8.54,
2024-05-05,Groceries,650,1919,8.64,
2024-05-06,Groceries,638,1169,8.6,
2024-05-07,Groceries,744,1251,8.56,
2024-05-08,Groceries,850,1333,8.52,
2024-05-09,Groceries,710,1419,8.31,
2024-05-10,Groceries,582,1009,8.8,
2024-05-11,Groceries,572,1190,8.37,
2024-05-12,Groceries,608,1162,8.24,
2024-05-13,Groceries,644,1133,8.12,
2024-05-14,Groceries,680,1574,8.34,
2024-05-15,Groceries,716,2015,8.57,
2024-05-16,Groceries,759,1503,8.49,
2024-05-17,Groceries,533,950,8.37,
2024-05-18,Groceries,596,1737,8.43,
2024-05-19,Groceries,592,1286,8.46,
2024-05-20,Groceries,632,1505,8.14,
2024-05-21,Groceries,796,1700,8.19,
2024-05-22,Groceries,753,1395,8.54,
2024-05-23,Groceries,651,1151,8.9,
2024-05-24,Groceries,549,1507,8.5,
2024-05-25,Groceries,593,1656,8.8,
2024-05-26,Groceries,561,1164,8.82,
2024-05-27,Groceries,634,1780,8.5,
2024-05-28,Groceries,736,1286,8.76,
2024-05-29,Groceries,816,2333,8.16,
2024-05-30,Groceries,672,1104,8.78,
2024-05-31,Groceries,530,1452,8.52,
2024-06-01,Groceries,271,108,8.71,drop
2024-06-02,Groceries,424,1256,8.54,
2024-06-03,Groceries,577,1342,8.23,
2024-06-04,Groceries,739,1446,8.29,
2024-06-05,Groceries,689,1784,8.07,
2024-06-06,Groceries,687,1090,8.35,
2024-06-07,Groceries,485,1412,8.89,
2024-06-08,Groceries,492,1331,8.65,
2024-06-09,Groceries,536,950,8.23,
2024-06-10,Groceries,646,1600,8.32,
2024-06-11,Groceries,757,2249,8.42,
2024-06-12,Groceries,687,1982,8.51,
2024-06-13,Groceries,617,1714,8.6,
2024-06-14,Groceries,471,743,8.78,
2024-06-15,Groceries,511,801,8.77,
2024-06-16,Groceries,537,1416,8.61,
2024-06-17,Groceries,557,1206,8.33,
2024-06-18,Groceries,758,1954,8.55,
2024-06-19,Groceries,660,1413,8.33,
2024-06-20,Groceries,574,1277,8.45,
2024-06-21,Groceries,487,1185,8.51,
2024-06-22,Groceries,533,1095,8.46,
2024-06-23,Groceries,539,922,8.86,
2024-06-24,Groceries,559,970,8.6,
2024-06-25,Groceries,663,1017,8.8,
2024-06-26,Groceries,710,1339,8.91,
2024-06-27,Groceries,597,1116,8.24,
2024-06-28,Groceries,487,1208,8.74,
2024-06-29,Groceries,520,1526,8.56,
2024-06-30,Groceries,484,1308,8.37,
2024-07-01,Groceries,531,1333,8.43,
2024-07-02,Groceries,603,1421,8.42,
2024-07-03,Groceries,676,1509,8.41,
2024-07-04,Groceries,710,1082,8.66,
