date,product_category,units_sold,inventory_level,unit_price,promotion_flag,warehouse_dispatch_rate,is_anomaly,anomaly_type
02-03-2021,Apparel,368.8,1013.4,62.54,0,348.3,0,
03-03-2021,Apparel,354.3,1024.4,63.33,0,355.8,0,
04-03-2021,Apparel,363.6,1018.4,63.04,0,372,0,
05-03-2021,Apparel,397.1,1011.5,63.61,0,411.1,0,
06-03-2021,Apparel,350.7,1025.1,65.29,0,321.2,0,
07-03-2021,Apparel,323.5,1024,62.06,0,334.5,0,
08-03-2021,Apparel,339.6,1024.9,63.2,0,315.7,0,
09-03-2021,Apparel,333.7,1012.8,63.44,0,337.3,0,
10-03-2021,Apparel,329,1004.3,62.26,0,332.1,0,
11-03-2021,Apparel,381.3,991.3,64.2,0,343.6,0,
12-03-2021,Apparel,537.8,994,63.5,1,501.8,0,
13-03-2021,Apparel,352.1,999.5,65.36,0,342.9,0,
14-03-2021,Apparel,333.4,1005.8,63.59,0,321.1,0,
15-03-2021,Apparel,335.2,992.6,64.53,0,347.9,0,
16-03-2021,Apparel,352.2,991.1,64.09,0,336,0,
17-03-2021,Apparel,339.5,996.1,60.77,0,353.3,0,
18-03-2021,Apparel,511.1,985.7,62.11,1,495.2,0,
19-03-2021,Apparel,374.9,985.4,64.43,0,391.6,0,
20-03-2021,Apparel,368.1,989.9,64.37,0,372,0,
21-03-2021,Apparel,331.8,1000.6,63.85,0,339.9,0,
22-03-2021,Apparel,300.5,1000.7,65.64,0,275.2,0,
23-03-2021,Apparel,312.3,1008.1,64.59,0,308.5,0,
24-03-2021,Apparel,343.7,1004.7,65.95,0,316.7,0,
25-03-2021,Apparel,388.2,984.9,60.8,0,366.7,0,
26-03-2021,Apparel,346.7,995.6,66.16,0,344.5,0,
27-03-2021,Apparel,358.8,990.8,63.17,0,362,0,
28-03-2021,Apparel,316.9,1008.8,63.97,0,287.1,0,
29-03-2021,Apparel,312.6,999.3,65.46,0,306.2,0,
30-03-2021,Apparel,342.9,987.7,61.24,0,337.7,0,
31-03-2021,Apparel,344.3,978.5,63.62,0,313.9,0,
01-04-2021,Apparel,321.4,983.9,65.23,0,313.4,0,
02-04-2021,Apparel,337.5,976.7,63.15,0,339.9,0,
03-04-2021,Apparel,360.1,970.3,65.11,0,326.9,0,
04-04-2021,Apparel,318.6,979.8,64.81,0,323.1,0,
05-04-2021,Apparel,280.8,987.3,64.16,0,277,0,
06-04-2021,Apparel,290.4,630.2,64.71,0,297.7,0,
07-04-2021,Apparel,335.9,622.9,65.6,0,313.3,0,
08-04-2021,Apparel,357.5,620.6,64.71,0,24.2,1,supplier_delay
09-04-2021,Apparel,341.8,623,65.13,0,312.5,0,
10-04-2021,Apparel,376.7,614.5,62.82,0,361.8,0,
11-04-2021,Apparel,1126.9,977.9,64.69,0,302.1,1,demand_spike
12-04-2021,Apparel,291.5,990.4,64.57,0,300.7,0,
13-04-2021,Apparel,283.7,981.9,65.38,0,285.3,0,
14-04-2021,Apparel,296.7,980,62.46,0,268.1,0,
15-04-2021,Apparel,338.1,969.1,65.32,0,304.8,0,
16-04-2021,Apparel,325.5,973.2,62.82,0,307.1,0,
17-04-2021,Apparel,354.7,963.7,66.94,0,326.9,0,
18-04-2021,Apparel,331,958,62.81,0,329.2,0,
19-04-2021,Apparel,302.2,964.4,62.45,0,302.1,0,
20-04-2021,Apparel,270.5,982.9,63.57,0,281.7,0,
21-04-2021,Apparel,296.5,975.1,65.28,0,309.2,0,
22-04-2021,Apparel,350,957.5,64.4,0,349.6,0,
23-04-2021,Apparel,318.2,967.2,66.09,0,286.6,0,
24-04-2021,Apparel,473.6,962.9,63.56,1,451.7,0,
25-04-2021,Apparel,306.1,975.9,63.32,0,299,0,
26-04-2021,Apparel,285.4,980.9,63,0,278.2,0,
27-04-2021,Apparel,404.8,986.4,63.27,1,401,0,
28-04-2021,Apparel,302.3,986.4,62.16,0,315.6,0,
29-04-2021,Apparel,324.1,984.9,63.11,0,334.7,0,
30-04-2021,Apparel,343.9,990.6,62.39,0,315.2,0,
01-05-2021,Apparel,294.4,1002.2,64.86,0,276.7,0,
02-05-2021,Apparel,286.9,1012.8,65.84,0,294.1,0,
03-05-2021,Apparel,280.5,1010.8,64.23,0,287.1,0,
04-05-2021,Apparel,296,1007.9,63.08,0,278.7,0,
05-05-2021,Apparel,282,1015.8,64.89,0,284.7,0,
06-05-2021,Apparel,290.5,1010.6,63.89,0,290.7,0,
07-05-2021,Apparel,332.7,998.4,65.24,0,323,0,
08-05-2021,Apparel,277.9,1019.4,62.73,0,258.5,0,
09-05-2021,Apparel,312.8,1005.4,62.82,0,323.3,0,
10-05-2021,Apparel,272.7,1025.8,64.87,0,273.1,0,
11-05-2021,Apparel,378.9,1025.8,63.92,1,350.6,0,
12-05-2021,Apparel,286.6,1024.4,65.13,0,288.3,0,
13-05-2021,Apparel,319.8,1019.4,62.84,0,323.4,0,
14-05-2021,Apparel,457.5,1023.1,64.5,1,472.6,0,
15-05-2021,Apparel,304.5,1021.6,64.64,0,284.2,0,
16-05-2021,Apparel,299.2,1020.6,61.98,0,313.6,0,
17-05-2021,Apparel,268.8,1029.1,63.94,0,248.1,0,
18-05-2021,Apparel,258.4,1031.9,61.36,0,255.8,0,
19-05-2021,Apparel,287.4,1029.5,65.82,0,287,0,
20-05-2021,Apparel,337.3,1024.4,62.26,0,324.7,0,
21-05-2021,Apparel,346.4,1022.6,63.7,0,336.5,0,
22-05-2021,Apparel,262.6,1043.5,63.94,0,271.5,0,
23-05-2021,Apparel,303.8,1028.5,62.71,0,302.8,0,
24-05-2021,Apparel,275.5,1036,66.31,0,268.5,0,
25-05-2021,Apparel,292.6,1025.8,63.06,0,268.9,0,
26-05-2021,Apparel,280.8,1023.4,63.6,0,253,0,
27-05-2021,Apparel,274,1035.9,63.06,0,251.8,0,
28-05-2021,Apparel,323.7,1022.6,63.05,0,337.7,0,
29-05-2021,Apparel,282.2,1030.8,63.8,0,286.4,0,
30-05-2021,Apparel,254.6,1043.2,64.84,0,266.1,0,
31-05-2021,Apparel,244.1,1040.4,64.15,0,221,0,
01-06-2021,Apparel,285.4,1022.6,62.97,0,286,0,
02-06-2021,Apparel,293.5,1016.1,63.93,0,266.1,0,
03-06-2021,Apparel,322.9,1015.6,62.19,0,328.5,0,
04-06-2021,Apparel,324.9,1013.7,65.46,0,311,0,
05-06-2021,Apparel,292,1011.4,63.3,0,267,0,
06-06-2021,Apparel,280,1021,63.36,0,275.9,0,
07-06-2021,Apparel,259.8,1025.6,61.45,0,244.7,0,
08-06-2021,Apparel,269.9,1013.3,63.29,0,269.6,0,
09-06-2021,Apparel,272.3,1011,66.09,0,272,0,
10-06-2021,Apparel,315.8,1000.5,64.72,0,317.6,0,
11-06-2021,Apparel,333.4,997.3,65.36,0,349.7,0,
12-06-2021,Apparel,285.1,1020.7,64.09,0,273.2,0,
13-06-2021,Apparel,307.1,1009.9,60.59,0,297.8,0,
14-06-2021,Apparel,273,1020.4,64.03,0,278.6,0,
15-06-2021,Apparel,279.9,1014.8,64.2,0,276.2,0,
16-06-2021,Apparel,392.6,1013.2,65.09,1,355.5,0,
17-06-2021,Apparel,409.1,1013.1,63.9,1,419.9,0,
18-06-2021,Apparel,317,1002.7,62.96,0,287.7,0,
19-06-2021,Apparel,318.1,1003.8,63.82,0,294.4,0,
20-06-2021,Apparel,271.3,1020,63.5,0,248.3,0,
21-06-2021,Apparel,305.2,1006.3,64.61,0,278.3,0,
22-06-2021,Apparel,291.7,1005.4,63.82,0,263.6,0,
23-06-2021,Apparel,277.2,1009.9,62.68,0,251.8,0,
24-06-2021,Apparel,312.8,1005,64.67,0,302.3,0,
25-06-2021,Apparel,364.9,997.5,63,0,342.2,0,
26-06-2021,Apparel,281.5,1026.4,63.54,0,258.7,0,
27-06-2021,Apparel,297.5,1021.8,63.35,0,297.1,0,
28-06-2021,Apparel,269.7,1031.5,64.25,0,251.9,0,
29-06-2021,Apparel,294.4,1024.1,62.19,0,265.8,0,
30-06-2021,Apparel,322.8,1010.5,63.98,0,310.8,0,
01-07-2021,Apparel,308.3,1014.9,65.32,0,291.8,0,
02-07-2021,Apparel,342.2,998.1,64.06,0,324.4,0,
03-07-2021,Apparel,352.4,994.4,63.09,0,340.7,0,
04-07-2021,Apparel,292.5,1020.6,63.47,0,292.6,0,
05-07-2021,Apparel,295.3,1023.9,64.32,0,293.1,0,
06-07-2021,Apparel,273.5,1025.8,64.66,0,284.6,0,
07-07-2021,Apparel,303,1016.6,65.87,0,296.2,0,
08-07-2021,Apparel,316.9,1008.2,61.86,0,307.6,0,
09-07-2021,Apparel,340.6,1000.8,64.28,0,317.5,0,
10-07-2021,Apparel,337.5,1006.9,64.18,0,342,0,
11-07-2021,Apparel,294,1023.3,63.86,0,270.8,0,
12-07-2021,Apparel,314.8,1029.4,64.4,0,306.5,0,
13-07-2021,Apparel,319.7,1033.9,63.65,0,307.9,0,
14-07-2021,Apparel,324.3,1033.6,62.66,0,323.9,0,
15-07-2021,Apparel,315.7,1039.5,64.22,0,327.6,0,
16-07-2021,Apparel,318.9,1037.6,64.77,0,332.3,0,
17-07-2021,Apparel,304.1,1036.4,63.88,0,281.3,0,
18-07-2021,Apparel,320.2,1038.1,65.3,0,300.8,0,
19-07-2021,Apparel,267.5,1058.9,63.64,0,273.3,0,
20-07-2021,Apparel,309.2,1045.2,64.53,0,302.3,0,
21-07-2021,Apparel,293,1051.4,61.92,0,283.7,0,
22-07-2021,Apparel,482.1,1041.2,66.81,1,485.3,0,
23-07-2021,Apparel,337.4,1048.5,63.65,0,334.1,0,
24-07-2021,Apparel,352.1,1036.8,63.32,0,368.1,0,
25-07-2021,Apparel,330.5,1044.5,63.6,0,326.4,0,
26-07-2021,Apparel,325.4,1045.2,62.73,0,315.6,0,
27-07-2021,Apparel,331.1,1049.1,62.45,0,325,0,
28-07-2021,Apparel,,1056.5,63.99,0,330.5,0,
29-07-2021,Apparel,448.4,1065.2,64.09,1,444.8,0,
30-07-2021,Apparel,323.7,1057.4,64.23,0,322.8,0,
31-07-2021,Apparel,293,1062.7,63.9,0,306.4,0,
01-08-2021,Apparel,294.7,1067.8,63.84,0,292.5,0,
02-08-2021,Apparel,306.3,1061.4,62.4,0,293.2,0,
03-08-2021,Apparel,299.4,1055.8,63.32,0,300.5,0,
04-08-2021,Apparel,324.9,1050.8,64.15,0,324.5,0,
05-08-2021,Apparel,356,1038.8,63.25,0,321.2,0,
06-08-2021,Apparel,345.9,1050.7,64.32,0,335.6,0,
07-08-2021,Apparel,319.5,1060.1,63.77,0,323.1,0,
08-08-2021,Apparel,322.5,1060.1,63.76,0,314.4,0,
09-08-2021,Apparel,295.5,1066.3,64.21,0,300.5,0,
10-08-2021,Apparel,313.1,1069,64.56,0,302.9,0,
11-08-2021,Apparel,362.5,1056,64.85,0,379.7,0,
12-08-2021,Apparel,349.4,1057.8,66.48,0,329.8,0,
13-08-2021,Apparel,549.2,1040.4,65.05,1,501.9,0,
14-08-2021,Apparel,521.1,1045.1,62.05,1,502.6,0,
15-08-2021,Apparel,320.7,1057.2,62.56,0,314.7,0,
16-08-2021,Apparel,299.8,1068.6,63.59,0,285.6,0,
17-08-2021,Apparel,325.8,1051.8,62.97,0,305,0,
18-08-2021,Apparel,367.4,1038.6,64.44,0,367.7,0,
19-08-2021,Apparel,548.4,1045.8,64.58,1,524.6,0,
20-08-2021,Apparel,386.3,1037.7,63.32,0,384.3,0,
21-08-2021,Apparel,381.6,1035.5,65.46,0,388.1,0,
22-08-2021,Apparel,325.7,1055.6,65.8,0,330.3,0,
23-08-2021,Apparel,317.1,1053.8,61.63,0,303.2,0,
24-08-2021,Apparel,349.4,1043.9,62.11,0,344.3,0,
25-08-2021,Apparel,356.9,1045,65.35,0,345.2,0,
26-08-2021,Apparel,358.9,1046.7,65.05,0,369.9,0,
27-08-2021,Apparel,370.9,1039.7,64.58,0,382.7,0,
28-08-2021,Apparel,365.9,1047.2,63.96,0,348.1,0,
29-08-2021,Apparel,319.4,1061.6,63.81,0,291.8,0,
30-08-2021,Apparel,354,1054.9,64.63,0,327.5,0,
31-08-2021,Apparel,335.5,1068.1,64.17,0,320.4,0,
01-09-2021,Apparel,309.1,1081.6,65.61,0,304.4,0,
02-09-2021,Apparel,380.9,1065.7,63.07,0,380.3,0,
03-09-2021,Apparel,526.8,1069.2,63.97,1,500.3,0,
04-09-2021,Apparel,409.1,1062.1,65.08,0,409.1,0,
05-09-2021,Apparel,347.5,1081.7,64.15,0,361.6,0,
06-09-2021,Apparel,327.2,1081.7,64.8,0,326.4,0,
07-09-2021,Apparel,363.8,1072.3,64.78,0,336,0,
08-09-2021,Apparel,359.4,1074.9,63.4,0,354.7,0,
09-09-2021,Apparel,375.4,1073,62.64,0,368.4,0,
10-09-2021,Apparel,405.9,1063.2,62.99,0,418.3,0,
11-09-2021,Apparel,365.4,1071.5,62.56,0,348.1,0,
12-09-2021,Apparel,540.7,1082.5,61.57,1,520.9,0,
13-09-2021,Apparel,391,1060.6,65.34,0,387,0,
14-09-2021,Apparel,488.1,1072.9,61.53,1,477.6,0,
15-09-2021,Apparel,376.3,1071.1,66.32,0,379.2,0,
16-09-2021,Apparel,399.6,1065.4,63.27,0,362.1,0,
17-09-2021,Apparel,415,1063.5,63.59,0,408.5,0,
18-09-2021,Apparel,413.6,1066.9,62,0,379.7,0,
19-09-2021,Apparel,362.5,589.1,64.43,0,343.4,0,
20-09-2021,Apparel,489.4,589.5,63.61,1,489,0,
21-09-2021,Apparel,362.3,592.2,64.02,0,57.5,1,supplier_delay
22-09-2021,Apparel,386.7,586.5,62.94,0,366,0,
23-09-2021,Apparel,411.8,580.3,64.56,0,414,0,
24-09-2021,Apparel,414,1056.8,62.89,0,413,0,
25-09-2021,Apparel,417.9,1049.1,64.04,0,381.8,0,
26-09-2021,Apparel,395.4,1064.5,64.53,0,390.1,0,
27-09-2021,Apparel,346.3,1086.6,65.8,0,319.3,0,
28-09-2021,Apparel,354.6,1086.4,64.97,0,332.6,0,
29-09-2021,Apparel,392,1074.1,64.06,0,379.8,0,
30-09-2021,Apparel,452.8,1054.9,63.93,0,414.9,0,
01-10-2021,Apparel,406.3,1072.6,64.34,0,426.2,0,
02-10-2021,Apparel,408.2,1080.8,64.92,0,377.5,0,
03-10-2021,Apparel,384.1,1085.2,62.99,0,390.7,0,
04-10-2021,Apparel,373.2,1082.9,65.1,0,382.4,0,
05-10-2021,Apparel,392.8,1084.7,62.74,0,412.1,0,
06-10-2021,Apparel,434.6,1063.2,64.53,0,419.1,0,
07-10-2021,Apparel,434.4,1058.3,64.63,0,448,0,
08-10-2021,Apparel,415.4,1062.7,63.08,0,433.5,0,
09-10-2021,Apparel,473.6,1037.5,61.97,0,438.6,0,
10-10-2021,Apparel,404.1,1063.9,63.6,0,392.8,0,
11-10-2021,Apparel,380.8,1075.2,60.58,0,346.1,0,
12-10-2021,Apparel,424.6,1059.1,63.71,0,421.6,0,
13-10-2021,Apparel,406.2,1071.1,62.35,0,401,0,
14-10-2021,Apparel,465.6,1060.5,67.92,0,433.3,0,
15-10-2021,Apparel,421.7,1073.1,65.3,0,430,0,
16-10-2021,Apparel,455.6,1060.7,64.03,0,412.6,0,
17-10-2021,Apparel,414,1084.5,65.65,0,422.6,0,
18-10-2021,Apparel,424.3,1084.9,64.84,0,383.6,0,
19-10-2021,Apparel,441.4,1081.1,62.45,0,440.7,0,
20-10-2021,Apparel,547.4,1100.2,63.14,1,499.1,0,
21-10-2021,Apparel,465.2,1082.3,65.26,0,436.2,0,
22-10-2021,Apparel,418.3,1093.8,62.71,0,421.8,0,
23-10-2021,Apparel,505.7,1095.4,64.45,1,476.4,0,
24-10-2021,Apparel,401.3,1104.5,64.81,0,392,0,
25-10-2021,Apparel,415.8,1090.2,63.61,0,431.3,0,
26-10-2021,Apparel,411.8,1090,64.14,0,373.7,0,
27-10-2021,Apparel,425.8,1092.7,65.01,0,435,0,
28-10-2021,Apparel,564.6,1083,64.94,1,513.7,0,
29-10-2021,Apparel,463.3,1086.6,64.52,0,425.8,0,
30-10-2021,Apparel,453.9,1096.5,63.93,0,416.6,0,
31-10-2021,Apparel,444.1,1099.1,64.69,0,465.9,0,
01-11-2021,Apparel,679.3,1095.3,61.36,1,629.7,0,
02-11-2021,Apparel,416.5,1103.1,65.83,0,430.9,0,
03-11-2021,Apparel,424.6,1114,63.77,0,445.3,0,
04-11-2021,Apparel,464.3,1111.5,63,0,444.6,0,
05-11-2021,Apparel,435.2,1120.8,64.71,0,432.9,0,
06-11-2021,Apparel,433.2,1118.4,64.67,0,440.5,0,
07-11-2021,Apparel,447.5,1114.7,62.69,0,429.1,0,
08-11-2021,Apparel,414.6,1125.8,64.03,0,383.2,0,
09-11-2021,Apparel,398.5,1124.4,63.99,0,384.6,0,
10-11-2021,Apparel,410.7,1121.1,63.91,0,417.1,0,
11-11-2021,Apparel,458.1,1113.5,66.02,0,465.9,0,
12-11-2021,Apparel,604.1,1096.8,63.92,1,564.6,0,
13-11-2021,Apparel,472.6,1104.3,63.78,0,437.7,0,
14-11-2021,Apparel,434.6,1122.6,63.07,0,451.1,0,
15-11-2021,Apparel,460.1,1112.1,62.89,0,417.1,0,
16-11-2021,Apparel,423.9,1131.5,64.44,0,428.2,0,
17-11-2021,Apparel,440.7,1123,63.34,0,399.7,0,
18-11-2021,Apparel,411.1,1134,63.7,0,421.7,0,
19-11-2021,Apparel,456.8,1118.8,64.2,0,473.2,0,
20-11-2021,Apparel,470.7,1113.1,64.02,0,444.6,0,
21-11-2021,Apparel,466,1111.4,64.11,0,424.6,0,
22-11-2021,Apparel,1309,1132.2,64.11,0,396.9,1,demand_spike
23-11-2021,Apparel,437.9,1127.6,64.74,0,413.7,0,
24-11-2021,Apparel,466.6,1118.7,67.32,0,449.1,0,
25-11-2021,Apparel,463.8,1112.7,65.51,0,463.7,0,
26-11-2021,Apparel,423.9,1126.7,63.48,0,394.9,0,
27-11-2021,Apparel,461.4,1117.5,65.5,0,440,0,
28-11-2021,Apparel,452.8,1119,62.59,0,460.7,0,
29-11-2021,Apparel,408.2,1141.8,63.22,0,406.8,0,
30-11-2021,Apparel,426.1,1128.6,64.85,0,404.3,0,
01-12-2021,Apparel,425.8,1117.6,64.81,0,425.7,0,
02-12-2021,Apparel,415.6,1117,64.71,0,421.7,0,
03-12-2021,Apparel,2202.1,1098.3,63.19,0,484.2,1,demand_spike
04-12-2021,Apparel,458,1102.5,63.2,0,428.7,0,
05-12-2021,Apparel,470.3,1093.9,64.11,0,423.3,0,
06-12-2021,Apparel,444.3,1106.5,63.62,0,453.4,0,
07-12-2021,Apparel,425.1,1114.6,65.08,0,435.1,0,
08-12-2021,Apparel,447.4,1109.8,63.59,0,449.5,0,
09-12-2021,Apparel,477,1104.8,63.55,0,434.8,0,
10-12-2021,Apparel,489,1099.1,61.86,0,483,0,
11-12-2021,Apparel,464.7,1104.5,65.06,0,475.5,0,
12-12-2021,Apparel,1765,1109.6,64.35,1,566.4,1,demand_spike
13-12-2021,Apparel,422.1,1114.6,61.02,0,392.4,0,
14-12-2021,Apparel,412.6,1106.7,64.51,0,407.7,0,
15-12-2021,Apparel,447.6,1094,63.43,0,458.3,0,
16-12-2021,Apparel,469.7,1092.1,64.93,0,426.1,0,
17-12-2021,Apparel,446.5,1100.3,63.81,0,441.8,0,
18-12-2021,Apparel,432,1108.9,62.91,0,430.4,0,
19-12-2021,Apparel,447.5,1094.2,66.15,0,443.2,0,
20-12-2021,Apparel,419,1104.3,65.95,0,418,0,
21-12-2021,Apparel,427.6,1105,63.7,0,425.4,0,
22-12-2021,Apparel,440.6,1094.4,64.42,0,405.2,0,
23-12-2021,Apparel,493.8,1082.7,63.35,0,461.8,0,
24-12-2021,Apparel,492.7,1082.5,61.76,0,489.1,0,
25-12-2021,Apparel,432.2,1116,65.63,0,390.1,0,
26-12-2021,Apparel,426.7,1106.8,62.92,0,424.6,0,
27-12-2021,Apparel,441.4,1109.2,65.57,0,441.3,0,
28-12-2021,Apparel,440.4,1107.5,64.83,0,412.2,0,
29-12-2021,Apparel,444.6,1098.2,64.31,0,440,0,
30-12-2021,Apparel,,1097,63.89,0,431.2,0,
31-12-2021,Apparel,1762.5,1094.6,64.84,0,424.9,1,demand_spike
01-01-2022,Apparel,443.5,1102.4,62.75,0,430,0,
02-01-2022,Apparel,439.6,1112.2,65.65,0,455.6,0,
03-01-2022,Apparel,455,1114.7,64.13,0,438.6,0,
04-01-2022,Apparel,412.4,1122.7,65.85,0,410.1,0,
05-01-2022,Apparel,422.3,1125.4,63.79,0,382.3,0,
06-01-2022,Apparel,456.5,1117.1,64.12,0,416.2,0,
07-01-2022,Apparel,482.2,1106.1,64.28,0,439.9,0,
08-01-2022,Apparel,421.9,1123.1,64.68,0,429,0,
09-01-2022,Apparel,458.6,1108.5,66.26,0,436.9,0,
10-01-2022,Apparel,414.8,1121.9,63.38,0,387.5,0,
11-01-2022,Apparel,407.5,1120.4,63.78,0,412.4,0,
12-01-2022,Apparel,407,1115.4,63.92,0,376.7,0,
13-01-2022,Apparel,468,1099.5,60.98,0,438.5,0,
14-01-2022,Apparel,454.6,1106.7,63.23,0,438.5,0,
15-01-2022,Apparel,448.7,1107.5,63.32,0,426.2,0,
16-01-2022,Apparel,408.4,1126.4,67.32,0,403.4,0,
17-01-2022,Apparel,407.2,1125.5,64.27,0,387.1,0,
18-01-2022,Apparel,407.4,1123.9,64.57,0,390.7,0,
19-01-2022,Apparel,431.1,1120.1,62.06,0,443.8,0,
20-01-2022,Apparel,436.3,1117.9,63.86,0,450.6,0,
21-01-2022,Apparel,423,1122.3,65.14,0,433.2,0,
22-01-2022,Apparel,493,1088.7,67.16,0,507.6,0,
23-01-2022,Apparel,394.1,1118.5,63.07,0,388.3,0,
24-01-2022,Apparel,411.4,1104.1,61.62,0,410.1,0,
25-01-2022,Apparel,376.9,1108.4,62.95,0,370.7,0,
26-01-2022,Apparel,527.7,1098.2,62.96,1,537.1,0,
27-01-2022,Apparel,445.3,1075.9,62.97,0,437.6,0,
28-01-2022,Apparel,450.1,1071.8,65.1,0,412.6,0,
29-01-2022,Apparel,458.5,1066.8,64.38,0,468.4,0,
30-01-2022,Apparel,599.2,1081.1,62.5,1,607.6,0,
31-01-2022,Apparel,398.8,1089.2,65.75,0,407.9,0,
01-02-2022,Apparel,386.5,1083.3,66.36,0,358.9,0,
02-02-2022,Apparel,450,1064.7,61.76,0,423.3,0,
03-02-2022,Apparel,455,1064.8,65.45,0,429.6,0,
04-02-2022,Apparel,416.1,1074.9,63.72,0,406.2,0,
05-02-2022,Apparel,606.6,1070.9,62.74,1,558.1,0,
06-02-2022,Apparel,410.4,1077.2,62.08,0,393.1,0,
07-02-2022,Apparel,388.1,1087.7,63.36,0,359.9,0,
08-02-2022,Apparel,413,1072.4,63.27,0,388.1,0,
09-02-2022,Apparel,430.1,1066,64.13,0,432.6,0,
10-02-2022,Apparel,426.2,1074.7,66.69,0,438.3,0,
11-02-2022,Apparel,628.8,1081.4,63.29,1,568.1,0,
12-02-2022,Apparel,449.3,1079.1,62.14,0,442.5,0,
13-02-2022,Apparel,418.4,1091.1,63.52,0,378.8,0,
14-02-2022,Apparel,388.9,1108.2,65.27,0,355,0,
15-02-2022,Apparel,359.1,1126.7,63.63,0,361.1,0,
16-02-2022,Apparel,413.2,1109.9,64.78,0,417.5,0,
17-02-2022,Apparel,435.9,1098.2,64.16,0,445.6,0,
18-02-2022,Apparel,372.2,1116,64.02,0,361.4,0,
19-02-2022,Apparel,417.5,1117.9,65.97,0,429.6,0,
20-02-2022,Apparel,384.6,1119.9,62.7,0,355.8,0,
21-02-2022,Apparel,375.5,1120.2,62.61,0,352,0,
22-02-2022,Apparel,365.3,1116.3,62.78,0,336.2,0,
23-02-2022,Apparel,395.9,1107.7,64.38,0,403.6,0,
24-02-2022,Apparel,441.5,1088,64.01,0,412.5,0,
25-02-2022,Apparel,409,1097.2,64.85,0,377.6,0,
26-02-2022,Apparel,609.8,1083.1,63.84,1,605.8,0,
27-02-2022,Apparel,369.1,1102.5,63.69,0,336.5,0,
28-02-2022,Apparel,386.5,1103.4,64.36,0,350.5,0,
01-03-2022,Apparel,374.9,1105,66.11,0,343.4,0,
02-03-2022,Apparel,397.5,1097.5,62.46,0,357.8,0,
03-03-2022,Apparel,406.7,1093.9,62.77,0,408.5,0,
04-03-2022,Apparel,422,1090.3,63.99,0,415.4,0,
05-03-2022,Apparel,347,1112.6,66.54,0,323.2,0,
06-03-2022,Apparel,349.2,1115.8,62.57,0,326.5,0,
07-03-2022,Apparel,371.8,1115.1,63.93,0,379.9,0,
08-03-2022,Apparel,327.2,1124.4,62.82,0,319.1,0,
09-03-2022,Apparel,372.3,1109.4,64.45,0,374.1,0,
10-03-2022,Apparel,622.2,1106.3,61.3,1,602.2,0,
11-03-2022,Apparel,385.4,1102.8,62.62,0,360.6,0,
12-03-2022,Apparel,375.2,1096.1,65.58,0,392.2,0,
13-03-2022,Apparel,373.8,1097.6,63.95,0,368.1,0,
14-03-2022,Apparel,375.2,1099.7,62.99,0,345,0,
15-03-2022,Apparel,340.1,1106.6,63.88,0,326.8,0,
16-03-2022,Apparel,363.4,1096.7,63.86,0,345,0,
17-03-2022,Apparel,376.2,1089.1,64.66,0,350.6,0,
18-03-2022,Apparel,346.5,1093.6,61.29,0,360.4,0,
19-03-2022,Apparel,383.2,1086.1,62.62,0,395.5,0,
20-03-2022,Apparel,378.6,1081.6,62.72,0,352,0,
21-03-2022,Apparel,367.3,1083.6,64.75,0,350,0,
22-03-2022,Apparel,333.8,1089.1,63.93,0,338.6,0,
23-03-2022,Apparel,477.3,1079.3,65.78,1,444.5,0,
24-03-2022,Apparel,382.8,1071.5,65,0,378.5,0,
25-03-2022,Apparel,401.5,1063.3,63.5,0,403.5,0,
26-03-2022,Apparel,560.2,1072,63.88,1,559.2,0,
27-03-2022,Apparel,358.3,1069.7,65.6,0,360.4,0,
28-03-2022,Apparel,361.9,1064.9,65.77,0,364.1,0,
29-03-2022,Apparel,328.6,1078.6,63.82,0,343.3,0,
30-03-2022,Apparel,354.6,1083.8,62.68,0,337.6,0,
31-03-2022,Apparel,406.4,1058.4,61.26,0,419.3,0,
01-04-2022,Apparel,374.1,1067.1,61.26,0,337.9,0,
02-04-2022,Apparel,340.6,1079.2,64.55,0,321.2,0,
03-04-2022,Apparel,332.2,1078.6,64.52,0,301.4,0,
04-04-2022,Apparel,314.2,1088.2,63.08,0,313.5,0,
05-04-2022,Apparel,342.5,1075.4,65.61,0,313.4,0,
06-04-2022,Apparel,334.2,1078.7,63.68,0,343.2,0,
07-04-2022,Apparel,372.8,1064.5,63.19,0,371.7,0,
08-04-2022,Apparel,356.5,1075.5,65.44,0,322.4,0,
09-04-2022,Apparel,316.9,1084,65.27,0,319.2,0,
10-04-2022,Apparel,344.1,1074.1,63.88,0,354.2,0,
11-04-2022,Apparel,328.3,1083.5,64.6,0,328.1,0,
12-04-2022,Apparel,338.7,1075.3,64.77,0,306.4,0,
13-04-2022,Apparel,331.7,1077.7,66.72,0,341.2,0,
14-04-2022,Apparel,345.7,1064.4,63.77,0,349.1,0,
15-04-2022,Apparel,371.9,1051.1,62.43,0,355.8,0,
16-04-2022,Apparel,380.9,1050.3,64.74,0,361.5,0,
17-04-2022,Apparel,331.9,1060.1,64.02,0,322.6,0,
18-04-2022,Apparel,327.3,1058.7,64.09,0,337.1,0,
19-04-2022,Apparel,316.2,1064.5,63.9,0,296.5,0,
20-04-2022,Apparel,308.7,1063.9,61.91,0,282.5,0,
21-04-2022,Apparel,373.4,1048.6,64.28,0,384.5,0,
22-04-2022,Apparel,375.7,1049,63.48,0,339.6,0,
