date,product_category,units_sold,inventory_level,unit_price,promotion_flag,warehouse_dispatch_rate,Unnamed: 7
26-11-2022,Pet Supplies,397.2,682.9,198.2,No,408.2,
30-05-2020,Furnture,206.2,769.2,72.43,0,210.1,
01-04-2020,APPAREL,377.2,826.4,175.48,No,350.1,
30-Jun-21,pet supplies,288.2,827.7,196.38,No,282.7,
01-23-2020,pet supplies,365,803.4,Rs.202.15,No,337.7,
08-07-2020,furniture,336,824.5,73.35,FALSE,328.8,
12-05-2021, Toys,296,641,237.35,N,277.2,
15-01-2021,Toys,273.8,328.5,240.15,0,35.4,
01-Aug-21,Auto Parts,256,672,$226.63,No,248.7,
31-01-2020,FURNITURE,239.2,767.5,75.07,0,249.2,
04-04-2021,Toys,275.5,633.4,232.24,0,249.7,
16-Nov-21,Toy,256.5,673.8,228.12,0,240.1,
01-10-2021,Beauty,424.4,1015.7,161.82,N,399.1,
20-12-2021,Furniture,302.6,1045.6,72.49,0,273.1,
06-10-2022,Beauty,424.5,931.8,168.89,FALSE,?,
02-Mar-22,PET SUPPLIES,311.5,818.6,193.21,0,291.1,
02-07-2021,Electronic,241.6,555.6,47.01,0,239.6,
06-07-2021,SPORTING GOODS,528.1,1328.4,130.04,0,550.6,
15-06-2022,Apparel,466.2,1415.7 pcs,-,N,440.9,
02-04-2022,Sport Goods,552.6,1424,131.87,N,541.8,
25-Dec-22,OFFICE SUPPLIES,456.1,753.7,85.86,FALSE,439.3,
26-Jan-21, Toys,659.1,636,234.4,0,242.7,
13-10-2020,Grocerys,207.4,613.8,108.22,0,200.7,
04-08-2020,TOYS,345,462.2,227.2,No,360.7,
27-04-2022,Toys,281,318.5,237.5,N,279.9,
03-06-2021,GROCERIES,293.5,698,106.79,0,293.2,
28-12-2022,Automotive Parts,407.9,496.8,215.41,0,NA,
19-12-2020,"  Appearl	",475.6,1250.6,171.77,0,494,
21-Jan-21, Beauty,326.7,1006.9,166.74,0,296.3,
10-10-2020,Groceries,265.9,591.5,107.67,0,276,
17-02-2020,FURNITURE,208.5,777,76.65,0,192.8,
24-Sep-22,Sporting_Goods,524.9,1441.1,129.93,0,532.2,
19-02-2021,Electronis,471.7,508.7 pcs,46.18,Yes,454.8,
17-05-2020,groceries,206.1,632.7,107.94,0,208.2,
18-May-20,groceries,190.1,638.9,$109.44,0,177.8,
27-Aug-22, Electronics,237.2,260.5,46.22,0,244.7,
31-Mar-22,TOYS,304.8,646.7,-,N,310.9,
10-06-2021,Electronics,290.5,497.6,45.42,0,279.1,
23-02-2022,toys,285.8,660.5,230.46,0,290,
07-Oct-22,PET SUPPLIES,408,722.8,N/A,FALSE,418.7,
05-06-2022,Apparel,-431.9,1425,166.19,0,401.6,
03-17-2022,PET SUPPLIES,NULL,-789,189.34,FALSE,319.6,
18-01-2022,Apparel,442.8,1347,173.69,No,406.2,
12-04-2022,Apparel,538,1380.3,169,N,491.4,
26-Sep-21,toys,343.4,652.2,237.4,N,327.7,
31-08-2020,Auto Parts,240.7,758.8,215,FALSE,223.4,
23-Jul-20, Toys,348.8 units,640.4,230.98,FALSE,365.2,
22-07-2020,Apparel,382.9,1294.7 pcs,169.21,FALSE,379.8,
23-09-2020,"  Appearl	",449.6,1217.5,173.18,FALSE,425.1,
03-09-2020,PetSupplies,352.9,753.3,190.9,0,337.3,
04-19-2022,Furnture,210.8,1157.7,77.49,0,208.1,
07-01-2022,Appearl,523.5,1334.9,168.81,0,481.6,
27-06-2021, Toys,341.2,645.3,238.35,0,357,
18-Mar-21,Toy,289.3,636.3,229,0,278,
24-11-2021,pet supplies,358.2,821.2,193.57,0,364,
08-18-2022,Office Supplies,386.2,-703.7,91.72,N,398.1,
18-06-2020,Pet Supplies,277.1,774.7,200.57,0,272.8,
09-12-2021,Clothing,616.2,1324.5,172.77,Yes,585.4,
02-02-2022,Sport Goods,497.4 units,1424,127.98,FALSE,497.6,
10-02-2021,Sporting Goods,491,1382.1,125.79,FALSE,468.4,
06-09-2020,OFFICE SUPPLIES,267.7,999999,90.54,No,256.9,
06-10-2022,Groceries ,378.6,751.7,109.99,0,353.3,
27-Jan-22,AUTOMOTIVE PARTS,NA,645,222.82,0,392.5,
03-08-2020,groceries,246.1,687.3,107.14,0,254.4,
09-01-2022,Automotive Parts,367.6,353.4,216.76,FALSE,91.3,
14-05-2021,"  Sport Goods	",571.8,1325.3,127.72,FALSE,526.5,
04-03-2022,Furniture,249.2,1121.6,72.45,0,NULL,
22-06-2021,SPORTING GOODS,660,1360.1,128.27,1,616,
01-Feb-21,FURNITURE,254,892.7,78.75,0,265.5,
01-13-2021,Furnture,275.2,860.6,73.48,FALSE,270,
10-01-2022,Auto Parts,338.7,-358,229.53,FALSE,352.2,
27-01-2021,Beuaty,324.7,NA,170.1,0,302.9,
01-03-2021,BEAUTY,321.2,1032.7,158.78,N,306.7,
15-06-2022,Automotive-Parts,315.3,569.4,218.27,FALSE,289.5,
02-17-2022,groceries,400.8,771.7,103.67,0,397.6,
25-Mar-21,Toys,NULL,643.7,237.29,FALSE,270.1,
06-Sep-20,"  Pet Supplies	",323.7,773.2,194.47,0,N/A,
17-02-2021,"   Toys	",264.1,624.4,236.75,0,239,
06-05-2020,groceries,230.6,626.2,110.54,0,208.6,
21-02-2020,furniture,225.3,749.7,73.42,0,235.2,
30-05-2020,Grocerys,265.3,599.6,104.56,0,270.4,
04-11-2022,PET SUPPLIES,2752.9,697.1,198.87,TRUE,669.9,
28-01-2020,Apparel,NULL,1219.5,169.1,FALSE,384.8,
20-01-2020,Pet Supplies ,214.1,840.7,200.22,0,NA,
25-08-2021,Toys,351.3,635.1,235.75,0,320,
01-08-2020,Pet Supplies,314.8,745.4,199.13,FALSE,N/A,
05-07-2020,toys,304.9,735.6,232.83,FALSE,304.9,
18-10-2020,Automotive Parts,NA,712.4,218.27,FALSE,272.1,
12-20-2022,Auto Parts,402,486.8,221.49,N,414.3,
09-02-2020,Furniture ,211.6,792.6,73.59,N,198.9,
01-10-2022,FURNITURE,396.2,1125.9,73.02,FALSE,375.3,
16-Dec-20,Apparel,475.7,1250.4,168.63,0,481.9,
09-30-2021, Beauty,399.1,1020.1,158.04,N,410.9,
27-11-2020,AUTOMOTIVE PARTS,339.5,635.9,221.03,0,352.4,
23-06-2021,Sport Goods,511.7,1344,128.33,0,491.3,
06-11-2022,furniture,464.1 units,1145.7,$75.65,1,475,
11-Mar-20, Apparel,461.5,1220.2,169.75,0,483.6,
22-01-2020, Apparel,464.6,1223.6,168.48,0,483.2,
21-11-2020,Automotive-Parts,322.5,635.1,211,0,293.2,
24-05-2021,AUTOMOTIVE PARTS,263.5,708.8,222.97,0,261.2,
29-Mar-20,electronics,255.2,496.5,48.76,0,250.9,
04-09-2021,furniture,NULL,967.5,73.53,N,339.7,
07-Oct-22,Groceries,398,742.6,107.21,0,407.2,
17-06-2022,Pet Supplies ,367.1,800.6,201.51,FALSE,343.2,
11-Nov-20,Office Supplies,391.6,808.8,87.74,0,353.2,
02-05-2022,"  Toys	",290.8,607.7,239.22,N,269.6,
15-11-2020,Sporting Goods,478.3,1399.9,130.68,0,452.3,
01-10-2020,"  Sporting Goods	",483,1385.8,123.57,0,440,
12-Jun-20,groceries,272.9,593.1,109.91,No,270.6,
02-12-2021,Furniture,341.7,614,76.03,FALSE,46.4,
05-14-2020,Grocerys,275.7,611.9,110.04,FALSE,270.2,
25-03-2020,Automotive Parts,340.9,796,227.33,0,339,
14-09-2020,Groceries ,184.3,620.2,106.7,0,188.1,
28-Mar-20,OFFICE SUPPLIES,317.4,864.2,89.19,FALSE,314,
15-10-2022,PetSupplies,508.6,735.5,194.18,TRUE,484,
11-12-2021,Automotive Parts,353.9,657,null,0,353.7,
01-Feb-20,furniture,243.3,780.1,$74.14,0,253.9,
22-01-2021,sporting goods,538.1,1397.6,130.83,0,516.4,
24-Apr-20,furniture,164.2,767.8,74.46,0,169.5,
27-05-2020,Office Supplies,327.6,909.4,88.35,TRUE,297.8,
14-06-2022,Beuaty,421.9,1060.5,169.56,0,397.2,
01-06-2021,automotive parts,287.3,700.1,209.3,0,300.2,
17-09-2022,Pet Supplies,394.2,737.8,197.64,FALSE,357.8,
24-02-2022,Beuaty,453.2,802.2,163.48,N,410,
05-17-2020, Electronics,237.9,528.1,45.46,0,247.7,
10-07-2022,Furnture,326.7,1139.3,73.2,N,307.2,
28-09-2020, Office Supplies,439.5,-833.6,NA,TRUE,423.6,
04-18-2022,ELECTRONICS,329.6,296.4,45.84,0,335.6,
08-31-2020,Furniture ,336.7,824,74.01,0,306,
20-Sep-20,Grocerys,208.6,608.6,109.91,FALSE,198.6,
02-Jul-21,"  Sporting_Goods	",607.9,1302.8,123.5,FALSE,594.1,
07-Feb-22,Auto Parts,377.4,635.6,214.37,0,353.5,
20-08-2020,Pet Supplies,348.2,737.4,189.71,0,346.6,
14-Sep-22, Beauty,450,955.5,163.72,N,430.1,
09-08-2022, Beauty,451.2,947.9,171.76,FALSE,465.7,
07-Jul-22,Automotive-Parts,332,570.6,217.9,0,?,
03-Dec-22,OFFICE SUPPLIES,472.1,716.1,89.15,0,null,
03-07-2022,sporting goods,665.7,1375.2,127.66,Y,609.5,
21-08-2022,AUTOMOTIVE PARTS,264.3,573.1,226.29,0,274.4,
04-04-2022,Pet Supplies,231.3,864.8,199.9,FALSE,242.3,
05-05-2020,Auto Parts,264.5,841.4,211.63,FALSE,244,
12-03-2021,furniture,216.9,930.8,74.58,FALSE,218,
05-04-2022,Apparel,390.2,1430.7,missing,FALSE,372.4,
01-05-2020,electronics,282.1,481.4 pcs,45.21,FALSE,260.9,
27-03-2020,Toys,276.5,752,234.84,0,274.9,
20-12-2022,Pet Supplies ,359.8,692.8,198.85,0,350.7,
28-04-2021,Toy,287.8,625.8,234.99,FALSE,271.1,
16-02-2020, Toys,206.3,799.9,234.35,0,187.7,
09-Jan-20,Automotive Parts,364.8,815,Rs.220.43,FALSE,381.9,
25-12-2022, Beauty,381.3,-,161.27,FALSE,80.7,
25-Sep-22,Furniture,391.5,1142.4,72.9,0,388.8,
05-30-2020,OFFICE SUPPLIES,295.7,899.6,93.53,0,286.1,
08-01-2022,AUTOMOTIVE PARTS,270.3,564,211.91,0,280,
07-22-2020,"  Beauty	",406.9,1077.2,159.69,FALSE,402.9,
03-09-2021,automotive parts,354.5,620.2,221.26,N,?,
03-Oct-22,Sporting_Goods,472.8,1464.8,127.88,0,,
02-11-2020,"  OFFICE SUPPLIES	",284.1,841.9,91.43,0,283.6,
18-Jul-20,PetSupplies,283.8,770.4,201.12,0,274,
05-05-2021,Toys,289.3,641.2,240.7,0,301.9,
05-Nov-20,Beuaty,346.5,1106.5,160.82,0,312.2,
09-06-2021,Grocerys,295.9,681.4,107.91,0,303.3,
03-03-2022,furniture,254.8,1103.4,74.73,FALSE,239.1,
12-04-2021,APPAREL,561.5,1261.4,NULL,FALSE,532.4,
09-10-2020,Auto Parts,287.9,724.3,216.7,0,264.2,
21-05-2021,OFFICE SUPPLIES,573,929.7,86.23,TRUE,582.3,
26-12-2022,toys,319.4,572.4,245.65,0,299.8,
01-12-2020,Auto Parts,320,834.9,209.85,0,290,
27-Oct-22,PET SUPPLIES,432.6,700.5,194.83,0,422.6,
04-24-2021, Toys,289.1,623.6,240.85,0,267.9,
26-08-2022,Automotive-Parts,311.5,547.9,223.21,0,296.3,
02-27-2022,PET SUPPLIES,310.4,829.9,194.63,N,296.3,
26-09-2020,Pet Supplies ,355.9,787.3,200.16,FALSE,358,
23-10-2020,Grocery,286.3,398.6,104.75,0,33.1,
10-28-2022,Furnture,416.3,1128.7,73.24,No,433.3,
12-11-2020,FURNITURE,319.3,823.8,73.92,No,295.6,
01-May-22,Electronics,495.9,292.7,46.57,1,495.3,
17-08-2020,"  automotive parts	",228.4,757.5,222.78,No,214.7,
01-12-2021,electronics,null,390.9,49.12,0,227.4,
28-02-2020,toys,238.1,789.3,242.61,FALSE,234.4,
02-10-2020,Beuaty,393.4,1066,166.74,No,383.1,
05-Jul-20,Toy,NA,-661.8,231.98,FALSE,309.4,
31-07-2021,Sport Goods,568.1,1323.4,126.56,N,550.2,
29-Dec-21,Automotive-Parts,366,496,213.65,0,351.6,
12-19-2020,electronics,216.2,514,46.41,N,219,
01-12-2020,Sport Goods,427.3,1392.1,129.15,0,393.4,
05-Dec-21, Apparel,519.5,1276.5,164.49,FALSE,476,
03-01-2020, Electronics,196.4,510.5,46.62,0,181.6,
05-Dec-22,Appearl,504.9,1388.2,168.34,0,502.5,
19-07-2021,ELECTRONICS,205.6,477.6,46.35,0,198.8,
13-Jul-22,PET SUPPLIES,316.2,789.2,197.72,0,285.2,
21-10-2021,AUTOMOTIVE PARTS,312,673.8,217.91,0,289.4,
12-30-2022,Furniture,365.8,1110.5,75.16,0,381.3,
15-06-2020,Apparel,353.3,1299.8,171.33,FALSE,330.7,
03-Nov-20,"  PET SUPPLIES	",316.2,825.3,196.37,0,307.9,
11-09-2022,Furniture ,393.6,1156.9,76.14,FALSE,363.5,
24-10-2021,Electronics,175.2,423.6,NULL,No,174.1,
16-Jun-20,Electronis,268.4,569.4,47.07,1,258,
03-15-2020,Electronis,999999,489.7,46.91,0,236.2,
31-12-2022,Automotive-Parts,441.9,483.4,219.46,0,455.2,
08-30-2021,Electronic,180.2,504.2,46.52,No,188.6,
30-11-2022,AUTOMOTIVE PARTS,402.6,467.2,211.14,FALSE,408.6,
04-07-2020,apparel,398.1,1309.4,169.76,0,405.6,
07-Dec-22, Electronics,276.9,291.2,48.18,0,266,
06-11-2021,OfficeSupplies,460.2,797.8,88.36,0,416,
12-01-2021,SPORTING GOODS,504.2,1430.3,126,0,496.7,
04-12-2022,PET SUPPLIES,347.1,698.6,194.41,0,325.5,
02-01-2023,office supplies,461.1,751.3,90.54,0,438.1,
10-18-2020,"   Office Supplies	",355.5,816.2,$90.02,0,349.9,
05-08-2022,Pet Supplies,362.2,744.6,197.56,0,329.2,
04-29-2020,"  Beuaty	",388.4,1060.1,159.35,0,396.3,
06-Jan-20,Pet Supplies ,247,827.6,198.77,0,243.2,
22-06-2022,Groceries ,339.1,776.2,107.99,0,322.2,
05-03-2022,Pet Supplies,311.6,812,191.65,0,292.3,
30-06-2020,Apparel,376.4,null,168.85,FALSE,361.2,
12-06-2021,automotive parts,306.1,665.5 pcs,222.17,FALSE,321.4,
09-05-2020,sporting goods,508.4,1355.4,128.99,0,475.1,
11-01-2022,OFFICE SUPPLIES,414.1,407.9,90.05,FALSE,398.8,
11-03-2021,sporting goods,537.1,1360.9,124.39,FALSE,519.6,
23-07-2020,OfficeSupplies,305.6,868.3,87.93,FALSE,304.8,
15-02-2022,Furnture,247.5,1104.8,76.47,0,253.8,
18-May-22,Pet Supplies,307.1,630.1,196.22,N,309.4,
07-05-2021,Office Supplies,237.6,923.5,89.5,FALSE,237.2,
10-Aug-20,BEAUTY,362.1,1085.8,158.24,No,333.8,
07-12-2020,"  pet supplies	",283.3,797.4,197.25,FALSE,276.6,
05-11-2021,Groceries,377.7,790.9,109.41,0,343.5,
30-Jul-22,Grocerys,329.1,788.6,108.25,0,325.4,
02-08-2021,Groceries,283.2,723.7,107.45,TRUE,263.7,
03-08-2022,ELECTRONICS,251.9,251.5,45.94,0,256,
05-17-2022,AUTOMOTIVE PARTS,322.7,533.7,218.34,0,295.1,
20-Oct-21,beauty,391.1,686.5,163.26,0,365,
12-15-2021,Auto Parts,361.3,656.1,218.45,0,357.7,
27-03-2022,Sport Goods,574.6,missing,126.16,No,590.3,
03-26-2021,Groceries ,526.6,605.5,106.51,Y,482.2,
11-Aug-20,Toy,300.2,659.5,233.92,FALSE,302.1,
12-28-2022,Appearl,549.7,1345.7,171.25,FALSE,541.1,
05-01-2020,Beauty,270.8,1035.8,166.83,0,259.1,
18-03-2021,Beauty,398.4,1000.6,162.35,FALSE,380.6,
07-08-2020,Electronic,204.1,537.8,45.07,0,186.2,
29-07-2021,sporting goods,559.9,1329.1,126.6,0,508.9,
23-06-2020,beauty,402.4,1123.9,165.13,0,413.1,
12-21-2022,Pet Supplies ,363.5,689.8,195.35,No,367.4,
16-05-2020,groceries,245.1,623.1,112.67,0,233.7,
10-21-2021,Beuaty,334.8,1019.5,167.77,No,341.1,
29-Apr-22,automotive parts,407.4,528,218.87,No,388.6,
03-06-2022,BEAUTY,386.4,1027.9,164.75,0,356.1,
12-02-2022,office supplies,486.9,NULL,88.91,N,501.1,
08-04-2022,PetSupplies,333.4,-,191.88,No,300.2,
04-22-2022, Electronics,373.3,272.8,46.99,0,376.9,
11-12-2020,Auto Parts,527.4,601.2,211.87,1,551.9,
02-06-2021,Toys,261.3,601,237.92,0,255.4,
03-09-2020,Pet Supplies,197.7,845.9 pcs,202.75,0,183.6,
01-11-2021,BEAUTY,344.3,987.8,160.37,0,324.9,
04-01-2022,Office Supplies,431.3,768.1,85.3,0,396.6,
27-07-2020,Pet Supplies ,257.5,771.9,196.66,0,265.2,
28-Apr-21,Sport Goods,702,1347,129.92,Yes,721.6,
22-Jun-22,Sporting Goods,571.3,1394.3,128.7,0,570.5,
09-12-2022, Electronics,218.4,266.8,45.51,0,198.7,
03-11-2021,Beuaty,334.2,988.5,165.81,N,333.8,
05-Oct-21,office supplies,359.2,821.7,90.46,FALSE,325.3,
30-03-2022,furniture,219.1,1138.1,73.27,0,210,
05-05-2020,FURNITURE,247.6,793.6,$74.93,TRUE,228.3,
11-06-2022,sporting goods,575.4,1415.2,127.49,0,586.9,
18-10-2022,"  Toys	",366.4,609.5,230.48,0,348.3,
26-Aug-20,Beauty,374.5,1073.6,$165.47,0,344.7,
04-02-2020,Beauty,361.4,1110.2,166.94,No,null,
28-01-2022,Office Supplies,463.3,734.3,90.46,0,458.1,
07-04-2022, Electronics,355.4,298.1,47.98,0,358.4,
21-12-2020,TOYS,250,638.5,236.35,0,238.4,
18-06-2022,Groceries ,337.1,766.2,109.27,No,323.2,
05-20-2021,Electronics,310.8,321.2,47.39,No,281.9,
16-Dec-20,Groceries,292.6,582.3,109.82,0,274.3,
25-09-2022,BEAUTY,370.9,958.8,165.69,0,361.7,
15-07-2022,GROCERIES,339.1,780.3,107.78,No,336.8,
20-Apr-21,APPAREL,382.2,1314.8,176.84,No,393.4,
21-09-2020,Beuaty,330.1,1066,174.45,FALSE,340,
01-19-2022,Automotive-Parts,349.9,693.3,221.46,FALSE,347.9,
06-03-2021, Apparel,463.5,1269.4,164.34,0,461.1,
04-15-2021,TOYS,289,626.4,241.56,0,282,
06-04-2022,Toy,315.6,625.9,239.33,FALSE,316,
22-07-2020,Auto Parts,999999,765.1,Rs.218.7,0,250.9,
01-01-2022,groceries,374,808.6,105.96,0,339.5,
04-09-2022,Beauty,440.4,953.3,999999,0,433,
15-Mar-21,Beuaty,343.3,992.9,168.42,0,320.4,
18-04-2020,BEAUTY,387.8,1090.3,158.88,No,354.3,
30-Oct-20,Electronis,602.7,missing,48.65,0,162.7,
02-02-2021,OFFICE SUPPLIES,1744.5,890.3,85.26,TRUE,459.4,
06-Nov-22,apparel,503,1369.7,169.48,FALSE,527.5,
03-10-2022,electronics,356.9,332.4,45.14,0,363.5,
08-03-2021,PET SUPPLIES,225.3,847.1,202.4,0,null,
30-11-2020,Electronics,158.5,555.3,45.06,0,144.8,
01-03-2020, Beauty,334.1,1014.4,162.11,No,301.6,
09-01-2020,"  Beuaty	",337.8,1068.5,164.22,0,334.7,
05-03-2020,AUTOMOTIVE PARTS,333.9,785.5,218.39,0,312,
08-02-2022,GROCERIES,346.3,795,104.5,0,357.9,
12-11-2021,Clothing,-,1285.8,171.66,FALSE,496.9,
05-11-2022,FURNITURE,431.4,1135.2,74.49,0,406.2,
06-02-2021,Furnture,245.8,904,73.6,0,249.9,
12-12-2022,BEAUTY,?,983.6,162.72,0,333.8,
10-10-2021, Apparel,599.8,1314.1,$170.88,1,578.5,
01-11-2022, Apparel,511.4,807.8,163.27,No,489.8,
05-01-2022,beauty,424.8,986.9,159.82,0,418.6,
10-Mar-20,SPORTING GOODS,472.9,1439.5,129.61,0,479.7,
13-04-2021,Beuaty,392.3,1009.5,168.78,0,394.3,
23-10-2022,automotive parts,311.2,512.4,215.29,No,288,
11-13-2021,office supplies,459.8,missing,88.88,N,446.5,
13-05-2020,ELECTRONICS,228.8,522.4,46.44,0,212.2,
15-05-2022, Beauty,418.6,1036,164.56,0,406.4,
18-12-2020,Electronics,227.3,513.4,45.33,FALSE,2059,
08-Mar-22, Beauty,390.0 units,1036.9,164.35,FALSE,375.3,
07-06-2021,furniture,231.7,1001.1,72.78,0,227.7,
21-08-2022,Toy,363.3,597.1,245.44,0,380,
01-12-2022,Beauty,409.4,992.7,166.1,No,427.6,
09-Mar-20,Beuaty,352.1,1119.7,166.48,N,331.6,
22-Nov-20,Beauty,301.6,1097.1,166.08,FALSE,285.5,
11-05-2020,"  sporting goods	",506.0 units,1359.4,130.31,FALSE,458.8,
01-09-2021,pet supplies,328.5,781.3,192.57,0,328.9,
11-01-2020,Sport Goods,504.9,1445.9,128.54,0,495.3,
03-12-2022,Office Supplies,null,728.6,90.55,0,389.6,
19-11-2022,PetSupplies,437.4,685.5,194.39,0,441.5,
05-Apr-20,Toy,222.9,752.2,Rs.240.78,0,204.3,
07-Sep-21,Furnture,364.1,965.4,73.87,0,352.7,
10-03-2022, Toys,325.5,636.1,250.37,0,326.7,
13-Jul-21,SPORTING GOODS,521.7,1326.5,129.57,0,488,
08-31-2021,Sporting Goods,466.8,1369.6,129.82,0,470.4,
10-24-2022,"   Office Supplies	",407.7,767.5,$90.23,0,425.3,
01-Jan-22,Electronis,269.4,343,46.76,FALSE,248.4,
12-01-2021,office supplies,365,873.8,91.72,0,NA,
10-19-2020,Apparel,372.4,1265.7,173.66,FALSE,381.5,
24-03-2022,OfficeSupplies,407.1,743.1,87.86,FALSE,414.8,
19-10-2020,FURNITURE,353.7,785.5,76.25,0,357.5,
17-06-2021,Furniture,,998,75.52,FALSE,2319,
23-07-2021,"  beauty	",431.6,1029.8,170.34,No,448.1,
12-Nov-22,Automotive Parts,361.3,500.5,225.25,FALSE,379,
12-01-2020,FURNITURE,392.8,820.9,76.05,1,376.7,
05-06-2022,Sport Goods,591.6,1425.6,126.67,0,588.4,
11-24-2021,Furniture ,892.6,1018.9,75.74,0,323.7,
23-02-2022,Apparel,587.5,1304.6,172.42,TRUE,576.8,
07-08-2022,Furniture,347.9,-,75.12,0,320.9,
27-08-2022,GROCERIES,318.9,786.1,105.87,0,NULL,
29-Dec-20,Pet Supplies ,297.7,843.1,199.28,0,309,
26-09-2021,groceries,266.1,804.6,109.35,0,269.6,
23-10-2022,Furniture,403.7,1120.5,74.4,0,423,
09-06-2020, Toys,298.6,676.1,236.08,FALSE,276.6,
03-16-2021,Furniture ,196,956.9,73.91,0,199.9,
13-11-2022,Grocery,346,781.3,106.03,0,330.4,
14-10-2020,Beauty,335.5,1077.5,170.48,No,350.8,
24-04-2021,Furniture,198.9 units,1011.2,74.11,No,204.7,
30-05-2021,Toy,302.5,642.3,236.3,0,316.3,
25-07-2021,Beuaty,NULL,1040.6,168.48,0,365.6,
05-11-2020,Automotive-Parts,318.6,662.2,218.62,FALSE,326.5,
12-27-2020,beauty,300.7,1047.4,159.77,0,273.8,
12-Jan-21,Automotive-Parts,missing,604.1,214.32,0,348.1,
19-Nov-21,Furniture,385.4,1003.6,74.44,FALSE,348.4,
21-07-2021,"  OFFICE SUPPLIES	",353.8,560.6,88.47,0,363.9,
09-Oct-20,office supplies,404.3,803.5,89.96,FALSE,405.8,
11-05-2020,OfficeSupplies,missing,808.2,91.19,0,395.7,
31-10-2021,Grocery,309.5,814.3,$104.8,No,293,
01-03-2020,GROCERIES,245.8,707.6,108.87,No,222.6,
30-May-21,apparel,358.8,1317.2,166.35,0,359.7,
12-06-2020,Grocery,294.2,572.2,103.5,0,302.9,
29-08-2021, Beauty,396.1,1033.2,168.28,0,405.9,
26-04-2020,"  Electronis	",239.5,494.5,47.3,No,224.7,
21-08-2020, Electronics,186.8,545.9,47.02,0,182.7,
18-Jul-21,Sporting Goods,499.3,1327.1,130.35,FALSE,501.7,
07-11-2021, Beauty,356.4,994.6,163.38,FALSE,337.7,
12-06-2022,SPORTING GOODS,529.9,1482.2,132.69,0,527.5,
31-01-2022,toys,227,703.2,231.47,No,215.7,
11-20-2021,Appearl,510,1271.2,174.64,0,NA,
10-02-2021,Furniture ,287.1,899,74.93,TRUE,285.5,
29-09-2022,BEAUTY,440,949.8,164.61,0,427,
29-Sep-20,Pet Supplies ,435.6,,198.18,1,456.4,
07-01-2022, Office Supplies,403.5,677.7,88.92,0,397.8,
17-02-2020,OfficeSupplies,323.8,523,86.51,FALSE,317.7,
14-04-2021,BEAUTY,404.9,1001.3,167.55,0,394.1,
04-05-2022,Furniture,229.9,1167.2,74.46,FALSE,227.6,
20-06-2021,Apparel,416.4,1272.6,171.99,0,418.6,
18-11-2020,toys,409.7,606.2,235.24,1,378.1,
24-05-2022,Groceries,331,761.8,Rs.108.05,0,307.8,
18-Sep-21,Office Supplies,418.4,794.9,91.9,0,388,
22-Sep-21,Sporting Goods,463.9,1406,Rs.130.38,0,434.2,
29-09-2020,Electronics,122.5,543.2,46.75,0,113.3,
05-02-2022,Sport Goods,999999,1381.3,131.08,0,640.4,
06-29-2022,"  Furniture	",301.3,1146.3,72.13,0,293.7,
17-04-2020,automotive parts,344.9,794.4,214.75,0,336.1,
17-02-2020,electronics,204.6,550.2,46.43,0,209.8,
04-Feb-22,FURNITURE,378.6,1090,N/A,1,352,
05-11-2021,ELECTRONICS,260.1,495.1,48.17,0,-,
07-24-2021,groceries,282.7,670.9,103.71,0,273.9,
14-12-2022,office supplies,481.8,744.9,88.9,0,440.8,
29-11-2022,Electronics,251.8,306,Rs.46.21,0,261.3,
21-07-2021,BEAUTY,401.2,1030.4,166.62,N,419.9,
02-14-2020,pet supplies,305.2,814.3,194.46,0,299.2,
01-26-2020,Clothing,399.7,1231.3,176,FALSE,414.1,
24-09-2022,Beauty,452.1,929.7,163.98,0,440.3,
04-02-2021,TOYS,235.2,609.8,231.53,0,232.5,
30-Jul-22, Beauty,476.1,935.3,162.82,N,471.9,
10-08-2020,GROCERIES,162.3,-,108.69,0,164.2,
10-02-2021,PetSupplies,384.8,464,196.15,0,368.2,
05-27-2021,Furnture,232.8,1006.2,75.64,0,233.2,
18-06-2021,apparel,454,1260.8,170.83,FALSE,437.7,
16-03-2020,office supplies,283.2,892,91.96,0,292.9,
24-04-2021, Apparel,449.2,1293.7,171.95,FALSE,454.5,
18-Nov-21,Apparel,512.5,1275.7,163.83,No,510.4,
20-04-2022,SPORTING GOODS,562,1434.5,126.5,0,513.9,
09-08-2022,Pet Supplies,302.1,758.5,187.67,0,272.4,
11-05-2022,Groceries ,341.2,766.5,108.18,0,337.8,
18-Oct-20,Groceries ,387.5,621.8,108.24,1,400.3,
08-11-2022, Office Supplies,420.9,999999,92.54,0,441.6,
30-06-2022,Automotive-Parts,332,548.7,NA,FALSE,999999,
11-Jul-22, Beauty,397.8 units,976.1,?,0,362.8,
20-04-2020,AUTOMOTIVE PARTS,-,814.9,214.7,0,285.7,
11-06-2020,Beauty,414.3,1111,165.6,FALSE,386.6,
07-23-2020,PET SUPPLIES,322.3,757.6,200.13,0,292.8,
29-Mar-21,"  toys	",256.4,642.9,238.17,N,246.6,
14-09-2020,PetSupplies,313.8,787.4,197.43,FALSE,296.1,
10-13-2022,APPAREL,522.1,1335.9,$168.69,0,482.2,
04-18-2021,Appearl,416.8,1307.9,165,0,424.8,
05-10-2020,PetSupplies,197.6,848,193.72,0,181.9,
04-Dec-22,GROCERIES,372.9,765.7,null,FALSE,341.9,
08-22-2022,Furnture,352.3,missing,$75.16,0,356.7,
